instance,num agents,algorithm,length,loops
7088,31,Window2,321,0
7089,32,Window8,NA,NA
7089,32,Window4,NA,NA
7089,32,Window2,318,0
7090,33,Window8,NA,NA
7090,33,Window4,318,1
7090,33,Window2,304,0
7091,34,Window8,NA,NA
7091,34,Window4,320,0
7091,34,Window2,NA,NA
7092,35,Window8,NA,NA
7092,35,Window4,299,0
7092,35,Window2,306,2
7093,36,Window8,NA,NA
7093,36,Window4,NA,NA
7093,36,Window2,NA,NA
7094,37,Window8,NA,NA
7094,37,Window4,NA,NA
7094,37,Window2,NA,NA
7095,38,Window8,NA,NA
7095,38,Window4,NA,NA
7095,38,Window2,NA,NA
7096,39,Window8,NA,NA
7096,39,Window4,NA,NA
7096,39,Window2,NA,NA
7097,40,Window8,NA,NA
7097,40,Window4,NA,NA
7097,40,Window2,NA,NA
7098,2,Window8,16,0
7098,2,Window4,16,0
7098,2,Window2,16,0
7099,3,Window8,36,0
7099,3,Window4,36,0
7099,3,Window2,36,0
7100,4,Window8,44,0
7100,4,Window4,44,0
7100,4,Window2,44,0
7101,5,Window8,38,0
7101,5,Window4,40,0
7101,5,Window2,41,0
7102,6,Window8,63,0
7102,6,Window4,63,0
7102,6,Window2,63,0
7103,7,Window8,63,0
7103,7,Window4,63,0
7103,7,Window2,63,0
7104,8,Window8,87,0
7104,8,Window4,87,0
7104,8,Window2,87,0
7105,9,Window8,73,0
7105,9,Window4,72,0
7105,9,Window2,70,0
7106,10,Window8,76,0
7106,10,Window4,68,0
7106,10,Window2,68,0
7107,11,Window8,98,0
7107,11,Window4,96,0
7107,11,Window2,96,0
7108,12,Window8,81,0
7108,12,Window4,80,0
7108,12,Window2,80,0
7109,13,Window8,125,0
7109,13,Window4,128,0
7109,13,Window2,130,0
7110,14,Window8,104,0
7110,14,Window4,107,0
7110,14,Window2,106,0
7111,15,Window8,146,0
7111,15,Window4,141,0
7111,15,Window2,142,0
7112,16,Window8,138,0
7112,16,Window4,147,0
7112,16,Window2,147,0
7113,17,Window8,142,0
7113,17,Window4,142,0
7113,17,Window2,142,0
7114,18,Window8,175,0
7114,18,Window4,174,0
7114,18,Window2,172,0
7115,19,Window8,195,0
7115,19,Window4,190,0
7115,19,Window2,188,0
7116,20,Window8,188,0
7116,20,Window4,182,0
7116,20,Window2,182,0
7117,21,Window8,218,0
7117,21,Window4,210,0
7117,21,Window2,209,0
7118,22,Window8,225,0
7118,22,Window4,231,0
7118,22,Window2,235,0
7119,23,Window8,224,0
7119,23,Window4,224,0
7119,23,Window2,223,0
7120,24,Window8,234,0
7120,24,Window4,240,0
7120,24,Window2,245,2
7121,25,Window8,266,0
7121,25,Window4,273,0
7121,25,Window2,286,0
7122,26,Window8,270,0
7122,26,Window4,264,1
7122,26,Window2,257,0
7123,27,Window8,257,0
7123,27,Window4,259,0
7123,27,Window2,259,1
7124,28,Window8,242,0
7124,28,Window4,250,0
7124,28,Window2,258,0
7125,29,Window8,245,0
7125,29,Window4,257,0
7125,29,Window2,260,1
7126,30,Window8,NA,NA
7126,30,Window4,285,1
7126,30,Window2,296,2
7127,31,Window8,282,0
7127,31,Window4,282,0
7127,31,Window2,292,0
7128,32,Window8,297,0
7128,32,Window4,299,0
7128,32,Window2,302,0
7129,33,Window8,NA,NA
7129,33,Window4,317,0
7129,33,Window2,329,0
7130,34,Window8,NA,NA
7130,34,Window4,NA,NA
7130,34,Window2,350,0
7131,35,Window8,NA,NA
7131,35,Window4,NA,NA
7131,35,Window2,NA,NA
7132,36,Window8,NA,NA
7132,36,Window4,NA,NA
7132,36,Window2,NA,NA
7133,37,Window8,NA,NA
7133,37,Window4,NA,NA
7133,37,Window2,383,0
7134,38,Window8,NA,NA
7134,38,Window4,NA,NA
7134,38,Window2,NA,NA
7135,39,Window8,NA,NA
7135,39,Window4,NA,NA
7135,39,Window2,NA,NA
7136,40,Window8,NA,NA
7136,40,Window4,NA,NA
7136,40,Window2,NA,NA
7137,2,Window8,12,0
7137,2,Window4,12,0
7137,2,Window2,12,0
7138,3,Window8,29,0
7138,3,Window4,29,0
7138,3,Window2,29,0
7139,4,Window8,31,0
7139,4,Window4,32,0
7139,4,Window2,32,0
7140,5,Window8,51,0
7140,5,Window4,47,0
7140,5,Window2,47,0
7141,6,Window8,45,0
7141,6,Window4,45,0
7141,6,Window2,45,0
7142,7,Window8,69,0
7142,7,Window4,69,0
7142,7,Window2,69,0
7143,8,Window8,106,0
7143,8,Window4,105,0
7143,8,Window2,105,0
7144,9,Window8,74,0
7144,9,Window4,72,0
7144,9,Window2,72,0
7145,10,Window8,80,0
7145,10,Window4,80,0
7145,10,Window2,81,0
7146,11,Window8,83,0
7146,11,Window4,83,0
7146,11,Window2,85,0
7147,12,Window8,97,0
7147,12,Window4,97,0
7147,12,Window2,97,0
7148,13,Window8,101,0
7148,13,Window4,101,0
7148,13,Window2,101,0
7149,14,Window8,119,0
7149,14,Window4,119,0
7149,14,Window2,119,0
7150,15,Window8,138,0
7150,15,Window4,143,0
7150,15,Window2,143,0
7151,16,Window8,133,0
7151,16,Window4,133,0
7151,16,Window2,133,0
7152,17,Window8,149,0
7152,17,Window4,149,0
7152,17,Window2,149,0
7153,18,Window8,154,0
7153,18,Window4,153,0
7153,18,Window2,154,0
7154,19,Window8,193,0
7154,19,Window4,200,0
7154,19,Window2,193,0
7155,20,Window8,206,0
7155,20,Window4,206,0
7155,20,Window2,208,0
7156,21,Window8,192,0
7156,21,Window4,184,0
7156,21,Window2,187,0
7157,22,Window8,191,0
7157,22,Window4,205,0
7157,22,Window2,218,0
7158,23,Window8,164,0
7158,23,Window4,177,0
7158,23,Window2,NA,NA
7159,24,Window8,276,0
7159,24,Window4,262,0
7159,24,Window2,267,0
7160,25,Window8,211,0
7160,25,Window4,216,0
7160,25,Window2,219,0
7161,26,Window8,251,0
7161,26,Window4,248,0
7161,26,Window2,263,1
7162,27,Window8,NA,NA
7162,27,Window4,268,0
7162,27,Window2,264,2
7163,28,Window8,279,0
7163,28,Window4,276,1
7163,28,Window2,280,1
7164,29,Window8,NA,NA
7164,29,Window4,279,0
7164,29,Window2,NA,NA
7165,30,Window8,298,0
7165,30,Window4,299,0
7165,30,Window2,NA,NA
7166,31,Window8,NA,NA
7166,31,Window4,336,0
7166,31,Window2,342,0
7167,32,Window8,NA,NA
7167,32,Window4,311,1
7167,32,Window2,319,0
7168,33,Window8,NA,NA
7168,33,Window4,285,0
7168,33,Window2,290,0
7169,34,Window8,286,0
7169,34,Window4,307,0
7169,34,Window2,310,1
7170,35,Window8,NA,NA
7170,35,Window4,316,0
7170,35,Window2,320,0
7171,36,Window8,308,0
7171,36,Window4,325,0
7171,36,Window2,326,3
7172,37,Window8,NA,NA
7172,37,Window4,NA,NA
7172,37,Window2,325,0
7173,38,Window8,NA,NA
7173,38,Window4,NA,NA
7173,38,Window2,NA,NA
7174,39,Window8,NA,NA
7174,39,Window4,NA,NA
7174,39,Window2,NA,NA
7175,40,Window8,NA,NA
7175,40,Window4,NA,NA
7175,40,Window2,NA,NA
7176,2,Window8,16,0
7176,2,Window4,16,0
7176,2,Window2,16,0
7177,3,Window8,28,0
7177,3,Window4,28,0
7177,3,Window2,28,0
7178,4,Window8,42,0
7178,4,Window4,42,0
7178,4,Window2,42,0
7179,5,Window8,39,0
7179,5,Window4,39,0
7179,5,Window2,39,0
7180,6,Window8,38,0
7180,6,Window4,41,0
7180,6,Window2,41,0
7181,7,Window8,59,0
7181,7,Window4,58,0
7181,7,Window2,58,0
7182,8,Window8,62,0
7182,8,Window4,62,0
7182,8,Window2,69,0
7183,9,Window8,83,0
7183,9,Window4,83,0
7183,9,Window2,86,0
7184,10,Window8,90,0
7184,10,Window4,90,0
7184,10,Window2,90,0
7185,11,Window8,96,0
7185,11,Window4,96,0
7185,11,Window2,96,0
7186,12,Window8,93,0
7186,12,Window4,99,0
7186,12,Window2,99,0
7187,13,Window8,114,0
7187,13,Window4,115,0
7187,13,Window2,115,0
7188,14,Window8,128,0
7188,14,Window4,128,0
7188,14,Window2,134,0
7189,15,Window8,157,0
7189,15,Window4,161,0
7189,15,Window2,156,0
7190,16,Window8,127,0
7190,16,Window4,128,0
7190,16,Window2,126,2
7191,17,Window8,154,0
7191,17,Window4,163,0
7191,17,Window2,166,0
7192,18,Window8,155,0
7192,18,Window4,148,0
7192,18,Window2,149,0
7193,19,Window8,151,0
7193,19,Window4,151,0
7193,19,Window2,152,0
7194,20,Window8,184,0
7194,20,Window4,182,0
7194,20,Window2,183,0
7195,21,Window8,180,0
7195,21,Window4,173,0
7195,21,Window2,171,0
7196,22,Window8,171,0
7196,22,Window4,167,0
7196,22,Window2,165,0
7197,23,Window8,167,0
7197,23,Window4,174,0
7197,23,Window2,181,0
7198,24,Window8,249,0
7198,24,Window4,239,0
7198,24,Window2,NA,NA
7199,25,Window8,213,0
7199,25,Window4,219,0
7199,25,Window2,229,0
7200,26,Window8,247,0
7200,26,Window4,261,0
7200,26,Window2,258,0
7201,27,Window8,294,0
7201,27,Window4,285,0
7201,27,Window2,280,0
7202,28,Window8,298,0
7202,28,Window4,304,0
7202,28,Window2,308,3
7203,29,Window8,254,0
7203,29,Window4,272,2
7203,29,Window2,263,0
7204,30,Window8,299,1
7204,30,Window4,305,0
7204,30,Window2,297,0
7205,31,Window8,NA,NA
7205,31,Window4,294,1
7205,31,Window2,312,1
7206,32,Window8,317,0
7206,32,Window4,NA,NA
7206,32,Window2,319,0
7207,33,Window8,NA,NA
7207,33,Window4,312,0
7207,33,Window2,317,0
7208,34,Window8,NA,NA
7208,34,Window4,NA,NA
7208,34,Window2,337,0
7209,35,Window8,NA,NA
7209,35,Window4,NA,NA
7209,35,Window2,NA,NA
7210,36,Window8,NA,NA
7210,36,Window4,NA,NA
7210,36,Window2,354,1
7211,37,Window8,NA,NA
7211,37,Window4,NA,NA
7211,37,Window2,333,0
7212,38,Window8,NA,NA
7212,38,Window4,NA,NA
7212,38,Window2,NA,NA
7213,39,Window8,NA,NA
7213,39,Window4,NA,NA
7213,39,Window2,NA,NA
7214,40,Window8,NA,NA
7214,40,Window4,NA,NA
7214,40,Window2,NA,NA
7215,2,Window8,10,0
7215,2,Window4,10,0
7215,2,Window2,10,0
7216,3,Window8,30,0
7216,3,Window4,30,0
7216,3,Window2,30,0
7217,4,Window8,25,0
7217,4,Window4,28,0
7217,4,Window2,25,0
7218,5,Window8,53,0
7218,5,Window4,58,0
7218,5,Window2,58,0
7219,6,Window8,38,0
7219,6,Window4,39,0
7219,6,Window2,39,0
7220,7,Window8,55,0
7220,7,Window4,55,0
7220,7,Window2,59,0
7221,8,Window8,56,0
7221,8,Window4,56,0
7221,8,Window2,56,0
7222,9,Window8,83,0
7222,9,Window4,83,0
7222,9,Window2,83,0
7223,10,Window8,89,0
7223,10,Window4,89,0
7223,10,Window2,89,0
7224,11,Window8,96,0
7224,11,Window4,99,0
7224,11,Window2,105,2
7225,12,Window8,101,0
7225,12,Window4,110,0
7225,12,Window2,108,0
7226,13,Window8,117,0
7226,13,Window4,113,0
7226,13,Window2,117,0
7227,14,Window8,111,0
7227,14,Window4,110,0
7227,14,Window2,111,0
7228,15,Window8,129,0
7228,15,Window4,124,0
7228,15,Window2,124,0
7229,16,Window8,155,0
7229,16,Window4,157,0
7229,16,Window2,165,0
7230,17,Window8,140,0
7230,17,Window4,147,0
7230,17,Window2,150,0
7231,18,Window8,149,0
7231,18,Window4,149,0
7231,18,Window2,161,0
7232,19,Window8,174,0
7232,19,Window4,174,0
7232,19,Window2,175,0
7233,20,Window8,206,0
7233,20,Window4,205,1
7233,20,Window2,203,1
7234,21,Window8,188,0
7234,21,Window4,188,0
7234,21,Window2,196,3
7235,22,Window8,182,0
7235,22,Window4,190,0
7235,22,Window2,189,0
7236,23,Window8,225,0
7236,23,Window4,241,0
7236,23,Window2,242,0
7237,24,Window8,251,0
7237,24,Window4,249,0
7237,24,Window2,250,0
7238,25,Window8,255,1
7238,25,Window4,247,0
7238,25,Window2,270,0
7239,26,Window8,230,0
7239,26,Window4,227,0
7239,26,Window2,240,0
7240,27,Window8,256,0
7240,27,Window4,255,0
7240,27,Window2,265,0
7241,28,Window8,257,0
7241,28,Window4,248,0
7241,28,Window2,255,0
7242,29,Window8,305,0
7242,29,Window4,315,0
7242,29,Window2,320,1
7243,30,Window8,NA,NA
7243,30,Window4,326,0
7243,30,Window2,319,1
7244,31,Window8,239,0
7244,31,Window4,237,0
7244,31,Window2,NA,NA
7245,32,Window8,NA,NA
7245,32,Window4,NA,NA
7245,32,Window2,NA,NA
7246,33,Window8,NA,NA
7246,33,Window4,NA,NA
7246,33,Window2,328,0
7247,34,Window8,NA,NA
7247,34,Window4,NA,NA
7247,34,Window2,336,1
7248,35,Window8,NA,NA
7248,35,Window4,NA,NA
7248,35,Window2,324,2
7249,36,Window8,NA,NA
7249,36,Window4,NA,NA
7249,36,Window2,NA,NA
7250,37,Window8,NA,NA
7250,37,Window4,NA,NA
7250,37,Window2,NA,NA
7251,38,Window8,NA,NA
7251,38,Window4,NA,NA
7251,38,Window2,316,0
7252,39,Window8,NA,NA
7252,39,Window4,NA,NA
7252,39,Window2,NA,NA
7253,40,Window8,NA,NA
7253,40,Window4,NA,NA
7253,40,Window2,NA,NA
7254,2,Window8,14,0
7254,2,Window4,14,0
7254,2,Window2,14,0
7255,3,Window8,42,0
7255,3,Window4,42,0
7255,3,Window2,42,0
7256,4,Window8,44,0
7256,4,Window4,44,0
7256,4,Window2,44,0
7257,5,Window8,40,0
7257,5,Window4,40,0
7257,5,Window2,40,0
7258,6,Window8,69,0
7258,6,Window4,71,0
7258,6,Window2,71,0
7259,7,Window8,66,0
7259,7,Window4,66,0
7259,7,Window2,66,0
7260,8,Window8,65,0
7260,8,Window4,65,0
7260,8,Window2,66,0
7261,9,Window8,90,0
7261,9,Window4,94,0
7261,9,Window2,97,0
7262,10,Window8,79,0
7262,10,Window4,80,0
7262,10,Window2,83,0
7263,11,Window8,118,0
7263,11,Window4,119,0
7263,11,Window2,116,0
7264,12,Window8,103,0
7264,12,Window4,107,0
7264,12,Window2,107,0
7265,13,Window8,110,0
7265,13,Window4,110,0
7265,13,Window2,110,0
7266,14,Window8,129,0
7266,14,Window4,137,0
7266,14,Window2,133,0
7267,15,Window8,142,0
7267,15,Window4,140,0
7267,15,Window2,143,0
7268,16,Window8,127,0
7268,16,Window4,133,0
7268,16,Window2,134,0
7269,17,Window8,180,0
7269,17,Window4,185,0
7269,17,Window2,187,0
7270,18,Window8,167,0
7270,18,Window4,160,0
7270,18,Window2,170,0
7271,19,Window8,169,0
7271,19,Window4,179,1
7271,19,Window2,178,0
7272,20,Window8,202,0
7272,20,Window4,199,0
7272,20,Window2,195,0
7273,21,Window8,190,0
7273,21,Window4,185,0
7273,21,Window2,188,4
7274,22,Window8,239,0
7274,22,Window4,235,0
7274,22,Window2,236,0
7275,23,Window8,191,0
7275,23,Window4,191,0
7275,23,Window2,195,0
7276,24,Window8,203,0
7276,24,Window4,206,0
7276,24,Window2,214,0
7277,25,Window8,227,0
7277,25,Window4,245,0
7277,25,Window2,239,0
7278,26,Window8,220,0
7278,26,Window4,218,0
7278,26,Window2,218,0
7279,27,Window8,258,0
7279,27,Window4,261,0
7279,27,Window2,261,0
7280,28,Window8,239,0
7280,28,Window4,235,1
7280,28,Window2,229,0
7281,29,Window8,286,0
7281,29,Window4,283,0
7281,29,Window2,269,0
7282,30,Window8,265,0
7282,30,Window4,262,0
7282,30,Window2,274,0
7283,31,Window8,NA,NA
7283,31,Window4,308,0
7283,31,Window2,307,0
7284,32,Window8,NA,NA
7284,32,Window4,300,0
7284,32,Window2,313,0
7285,33,Window8,NA,NA
7285,33,Window4,NA,NA
7285,33,Window2,328,2
7286,34,Window8,NA,NA
7286,34,Window4,310,0
7286,34,Window2,307,2
7287,35,Window8,NA,NA
7287,35,Window4,299,0
7287,35,Window2,NA,NA
7288,36,Window8,NA,NA
7288,36,Window4,NA,NA
7288,36,Window2,388,1
7289,37,Window8,NA,NA
7289,37,Window4,NA,NA
7289,37,Window2,341,0
7290,38,Window8,NA,NA
7290,38,Window4,NA,NA
7290,38,Window2,NA,NA
7291,39,Window8,NA,NA
7291,39,Window4,NA,NA
7291,39,Window2,NA,NA
7292,40,Window8,NA,NA
7292,40,Window4,NA,NA
7292,40,Window2,NA,NA
7293,2,Window8,9,0
7293,2,Window4,9,0
7293,2,Window2,9,0
7294,3,Window8,20,0
7294,3,Window4,20,0
7294,3,Window2,20,0
7295,4,Window8,35,0
7295,4,Window4,35,0
7295,4,Window2,35,0
7296,5,Window8,20,0
7296,5,Window4,20,0
7296,5,Window2,20,0
7297,6,Window8,51,0
7297,6,Window4,51,0
7297,6,Window2,51,0
7298,7,Window8,60,0
7298,7,Window4,60,0
7298,7,Window2,60,0
7299,8,Window8,89,0
7299,8,Window4,89,0
7299,8,Window2,89,0
7300,9,Window8,79,0
7300,9,Window4,79,0
7300,9,Window2,81,0
7301,10,Window8,94,0
7301,10,Window4,94,0
7301,10,Window2,94,0
7302,11,Window8,123,0
7302,11,Window4,126,0
7302,11,Window2,129,0
7303,12,Window8,117,0
7303,12,Window4,117,0
7303,12,Window2,116,0
7304,13,Window8,87,0
7304,13,Window4,86,0
7304,13,Window2,87,0
7305,14,Window8,153,0
7305,14,Window4,153,0
7305,14,Window2,152,0
7306,15,Window8,117,0
7306,15,Window4,117,0
7306,15,Window2,118,0
7307,16,Window8,130,0
7307,16,Window4,137,0
7307,16,Window2,141,0
7308,17,Window8,154,0
7308,17,Window4,160,0
7308,17,Window2,159,0
7309,18,Window8,124,0
7309,18,Window4,124,0
7309,18,Window2,125,0
7310,19,Window8,175,0
7310,19,Window4,162,1
7310,19,Window2,161,0
7311,20,Window8,169,0
7311,20,Window4,169,0
7311,20,Window2,167,0
7312,21,Window8,163,0
7312,21,Window4,158,0
7312,21,Window2,161,0
7313,22,Window8,251,0
7313,22,Window4,255,0
7313,22,Window2,255,0
7314,23,Window8,240,1
7314,23,Window4,241,1
7314,23,Window2,NA,NA
7315,24,Window8,241,0
7315,24,Window4,242,1
7315,24,Window2,241,1
7316,25,Window8,253,0
7316,25,Window4,255,0
7316,25,Window2,260,0
7317,26,Window8,251,0
7317,26,Window4,252,0
7317,26,Window2,259,0
7318,27,Window8,249,0
7318,27,Window4,256,0
7318,27,Window2,252,0
7319,28,Window8,274,0
7319,28,Window4,286,1
7319,28,Window2,285,0
7320,29,Window8,NA,NA
7320,29,Window4,302,0
7320,29,Window2,306,0
7321,30,Window8,NA,NA
7321,30,Window4,297,0
7321,30,Window2,294,0
7322,31,Window8,NA,NA
7322,31,Window4,294,0
7322,31,Window2,314,2
7323,32,Window8,NA,NA
7323,32,Window4,266,0
7323,32,Window2,NA,NA
7324,33,Window8,NA,NA
7324,33,Window4,302,0
7324,33,Window2,313,0
7325,34,Window8,283,0
7325,34,Window4,305,0
7325,34,Window2,318,1
7326,35,Window8,NA,NA
7326,35,Window4,NA,NA
7326,35,Window2,358,0
7327,36,Window8,NA,NA
7327,36,Window4,NA,NA
7327,36,Window2,NA,NA
7328,37,Window8,NA,NA
7328,37,Window4,NA,NA
7328,37,Window2,347,0
7329,38,Window8,NA,NA
7329,38,Window4,NA,NA
7329,38,Window2,NA,NA
7330,39,Window8,NA,NA
7330,39,Window4,NA,NA
7330,39,Window2,NA,NA
7331,40,Window8,NA,NA
7331,40,Window4,NA,NA
7331,40,Window2,NA,NA
7332,2,Window8,13,0
7332,2,Window4,13,0
7332,2,Window2,13,0
7333,3,Window8,33,0
7333,3,Window4,34,0
7333,3,Window2,34,0
7334,4,Window8,31,0
7334,4,Window4,31,0
7334,4,Window2,31,0
7335,5,Window8,46,0
7335,5,Window4,47,0
7335,5,Window2,49,0
7336,6,Window8,63,0
7336,6,Window4,72,0
7336,6,Window2,72,0
7337,7,Window8,46,0
7337,7,Window4,46,0
7337,7,Window2,46,0
7338,8,Window8,73,0
7338,8,Window4,73,0
7338,8,Window2,73,0
7339,9,Window8,66,0
7339,9,Window4,66,0
7339,9,Window2,66,0
7340,10,Window8,84,0
7340,10,Window4,84,0
7340,10,Window2,84,0
7341,11,Window8,102,0
7341,11,Window4,102,0
7341,11,Window2,104,0
7342,12,Window8,90,0
7342,12,Window4,90,0
7342,12,Window2,92,0
7343,13,Window8,105,0
7343,13,Window4,107,0
7343,13,Window2,107,0
7344,14,Window8,136,0
7344,14,Window4,135,0
7344,14,Window2,135,0
7345,15,Window8,144,0
7345,15,Window4,147,0
7345,15,Window2,158,0
7346,16,Window8,142,0
7346,16,Window4,142,0
7346,16,Window2,147,0
7347,17,Window8,130,0
7347,17,Window4,130,0
7347,17,Window2,140,0
7348,18,Window8,180,0
7348,18,Window4,178,0
7348,18,Window2,181,0
7349,19,Window8,170,0
7349,19,Window4,171,0
7349,19,Window2,177,0
7350,20,Window8,169,0
7350,20,Window4,161,0
7350,20,Window2,169,0
7351,21,Window8,188,0
7351,21,Window4,186,0
7351,21,Window2,192,0
7352,22,Window8,198,0
7352,22,Window4,200,0
7352,22,Window2,198,0
7353,23,Window8,203,0
7353,23,Window4,207,0
7353,23,Window2,207,1
7354,24,Window8,236,0
7354,24,Window4,233,0
7354,24,Window2,229,1
7355,25,Window8,212,0
7355,25,Window4,207,0
7355,25,Window2,224,0
7356,26,Window8,229,0
7356,26,Window4,234,0
7356,26,Window2,236,0
7357,27,Window8,246,0
7357,27,Window4,239,0
7357,27,Window2,241,0
7358,28,Window8,282,1
7358,28,Window4,288,0
7358,28,Window2,NA,NA
7359,29,Window8,270,0
7359,29,Window4,260,0
7359,29,Window2,259,0
7360,30,Window8,253,0
7360,30,Window4,257,0
7360,30,Window2,254,0
7361,31,Window8,280,0
7361,31,Window4,293,1
7361,31,Window2,297,0
7362,32,Window8,NA,NA
7362,32,Window4,NA,NA
7362,32,Window2,343,0
7363,33,Window8,326,0
7363,33,Window4,328,0
7363,33,Window2,333,0
7364,34,Window8,NA,NA
7364,34,Window4,288,0
7364,34,Window2,NA,NA
7365,35,Window8,NA,NA
7365,35,Window4,322,0
7365,35,Window2,361,0
7366,36,Window8,NA,NA
7366,36,Window4,342,0
7366,36,Window2,347,0
7367,37,Window8,NA,NA
7367,37,Window4,NA,NA
7367,37,Window2,NA,NA
7368,38,Window8,NA,NA
7368,38,Window4,NA,NA
7368,38,Window2,NA,NA
7369,39,Window8,NA,NA
7369,39,Window4,NA,NA
7369,39,Window2,NA,NA
7370,40,Window8,NA,NA
7370,40,Window4,NA,NA
7370,40,Window2,NA,NA
7371,2,Window8,18,0
7371,2,Window4,18,0
7371,2,Window2,18,0
7372,3,Window8,33,0
7372,3,Window4,34,0
7372,3,Window2,34,0
7373,4,Window8,27,0
7373,4,Window4,27,0
7373,4,Window2,27,0
7374,5,Window8,35,0
7374,5,Window4,35,0
7374,5,Window2,35,0
7375,6,Window8,73,0
7375,6,Window4,73,0
7375,6,Window2,73,0
7376,7,Window8,62,0
7376,7,Window4,62,0
7376,7,Window2,65,0
7377,8,Window8,63,0
7377,8,Window4,63,0
7377,8,Window2,62,0
7378,9,Window8,76,0
7378,9,Window4,80,0
7378,9,Window2,82,0
7379,10,Window8,93,0
7379,10,Window4,93,0
7379,10,Window2,93,0
7380,11,Window8,86,0
7380,11,Window4,91,0
7380,11,Window2,90,0
7381,12,Window8,93,0
7381,12,Window4,94,0
7381,12,Window2,94,0
7382,13,Window8,123,0
7382,13,Window4,123,0
7382,13,Window2,123,0
7383,14,Window8,107,0
7383,14,Window4,107,0
7383,14,Window2,108,0
7384,15,Window8,128,0
7384,15,Window4,129,0
7384,15,Window2,131,0
7385,16,Window8,120,0
7385,16,Window4,120,0
7385,16,Window2,121,0
7386,17,Window8,153,0
7386,17,Window4,155,0
7386,17,Window2,159,0
7387,18,Window8,159,0
7387,18,Window4,166,0
7387,18,Window2,174,3
7388,19,Window8,141,0
7388,19,Window4,145,0
7388,19,Window2,143,0
7389,20,Window8,160,0
7389,20,Window4,156,0
7389,20,Window2,159,0
7390,21,Window8,185,0
7390,21,Window4,187,0
7390,21,Window2,197,0
7391,22,Window8,216,0
7391,22,Window4,217,0
7391,22,Window2,216,0
7392,23,Window8,208,0
7392,23,Window4,220,0
7392,23,Window2,219,0
7393,24,Window8,212,0
7393,24,Window4,213,0
7393,24,Window2,205,0
7394,25,Window8,179,0
7394,25,Window4,179,0
7394,25,Window2,183,0
7395,26,Window8,266,0
7395,26,Window4,267,0
7395,26,Window2,260,0
7396,27,Window8,256,0
7396,27,Window4,256,0
7396,27,Window2,NA,NA
7397,28,Window8,253,0
7397,28,Window4,260,0
7397,28,Window2,265,0
7398,29,Window8,282,0
7398,29,Window4,285,1
7398,29,Window2,308,5
7399,30,Window8,298,0
7399,30,Window4,295,1
7399,30,Window2,300,0
7400,31,Window8,310,0
7400,31,Window4,314,0
7400,31,Window2,319,1
7401,32,Window8,286,1
7401,32,Window4,298,0
7401,32,Window2,287,0
7402,33,Window8,NA,NA
7402,33,Window4,NA,NA
7402,33,Window2,NA,NA
7403,34,Window8,NA,NA
7403,34,Window4,341,0
7403,34,Window2,334,0
7404,35,Window8,NA,NA
7404,35,Window4,NA,NA
7404,35,Window2,379,0
7405,36,Window8,NA,NA
7405,36,Window4,NA,NA
7405,36,Window2,NA,NA
7406,37,Window8,NA,NA
7406,37,Window4,NA,NA
7406,37,Window2,323,0
7407,38,Window8,NA,NA
7407,38,Window4,NA,NA
7407,38,Window2,385,0
7408,39,Window8,NA,NA
7408,39,Window4,NA,NA
7408,39,Window2,NA,NA
7409,40,Window8,NA,NA
7409,40,Window4,NA,NA
7409,40,Window2,NA,NA
7410,2,Window8,14,0
7410,2,Window4,14,0
7410,2,Window2,14,0
7411,3,Window8,26,0
7411,3,Window4,26,0
7411,3,Window2,26,0
7412,4,Window8,47,0
7412,4,Window4,47,0
7412,4,Window2,47,0
7413,5,Window8,36,0
7413,5,Window4,36,0
7413,5,Window2,36,0
7414,6,Window8,27,0
7414,6,Window4,24,0
7414,6,Window2,24,0
7415,7,Window8,55,0
7415,7,Window4,55,0
7415,7,Window2,55,0
7416,8,Window8,66,0
7416,8,Window4,66,0
7416,8,Window2,66,0
7417,9,Window8,70,0
7417,9,Window4,72,0
7417,9,Window2,72,0
7418,10,Window8,74,0
7418,10,Window4,79,1
7418,10,Window2,79,0
7419,11,Window8,106,1
7419,11,Window4,106,0
7419,11,Window2,104,0
7420,12,Window8,113,0
7420,12,Window4,114,0
7420,12,Window2,114,0
7421,13,Window8,147,0
7421,13,Window4,149,0
7421,13,Window2,149,1
7422,14,Window8,103,0
7422,14,Window4,103,0
7422,14,Window2,102,0
7423,15,Window8,155,0
7423,15,Window4,154,0
7423,15,Window2,158,0
7424,16,Window8,143,0
7424,16,Window4,141,0
7424,16,Window2,139,0
7425,17,Window8,144,0
7425,17,Window4,145,0
7425,17,Window2,148,0
7426,18,Window8,147,0
7426,18,Window4,150,0
7426,18,Window2,153,0
7427,19,Window8,158,0
7427,19,Window4,169,0
7427,19,Window2,168,2
7428,20,Window8,163,0
7428,20,Window4,162,0
7428,20,Window2,163,0
7429,21,Window8,198,0
7429,21,Window4,212,0
7429,21,Window2,219,0
7430,22,Window8,198,0
7430,22,Window4,198,0
7430,22,Window2,193,0
7431,23,Window8,184,0
7431,23,Window4,186,0
7431,23,Window2,184,0
7432,24,Window8,256,0
7432,24,Window4,249,1
7432,24,Window2,259,0
7433,25,Window8,217,0
7433,25,Window4,224,0
7433,25,Window2,234,0
7434,26,Window8,263,0
7434,26,Window4,264,0
7434,26,Window2,266,0
7435,27,Window8,279,0
7435,27,Window4,295,0
7435,27,Window2,291,1
7436,28,Window8,246,0
7436,28,Window4,256,0
7436,28,Window2,254,0
7437,29,Window8,267,0
