instance,num agents,algorithm,length,loops
632,10,ODID,103,0
632,10,Naive,95,0
632,10,Base,94,0
632,10,Plus,94,0
632,10,Window8,114,0
632,10,Window4,96,0
632,10,Window2,96,0
633,11,ODID,NA,NA
633,11,Naive,99,0
633,11,Base,99,0
633,11,Plus,99,0
633,11,Window8,101,0
633,11,Window4,100,1
633,11,Window2,100,0
634,12,ODID,84,0
634,12,Naive,NA,NA
634,12,Base,83,0
634,12,Plus,83,0
634,12,Window8,83,0
634,12,Window4,85,0
634,12,Window2,85,0
635,13,ODID,135,0
635,13,Naive,NA,NA
635,13,Base,125,0
635,13,Plus,125,0
635,13,Window8,127,0
635,13,Window4,129,0
635,13,Window2,133,0
636,14,ODID,NA,NA
636,14,Naive,NA,NA
636,14,Base,108,0
636,14,Plus,108,0
636,14,Window8,124,0
636,14,Window4,115,0
636,14,Window2,124,0
637,15,ODID,102,0
637,15,Naive,95,0
637,15,Base,95,0
637,15,Plus,95,0
637,15,Window8,95,0
637,15,Window4,95,0
637,15,Window2,95,0
638,16,ODID,NA,NA
638,16,Naive,NA,NA
638,16,Base,150,0
638,16,Plus,150,0
638,16,Window8,152,0
638,16,Window4,151,0
638,16,Window2,152,0
639,17,ODID,NA,NA
639,17,Naive,NA,NA
639,17,Base,148,0
639,17,Plus,148,0
639,17,Window8,161,0
639,17,Window4,154,0
639,17,Window2,158,0
640,18,ODID,NA,NA
640,18,Naive,NA,NA
640,18,Base,146,0
640,18,Plus,146,0
640,18,Window8,152,0
640,18,Window4,153,0
640,18,Window2,155,0
641,19,ODID,NA,NA
641,19,Naive,NA,NA
641,19,Base,153,0
641,19,Plus,153,0
641,19,Window8,155,0
641,19,Window4,155,0
641,19,Window2,152,0
642,20,ODID,NA,NA
642,20,Naive,NA,NA
642,20,Base,164,0
642,20,Plus,164,0
642,20,Window8,172,0
642,20,Window4,164,0
642,20,Window2,163,0
643,21,ODID,NA,NA
643,21,Naive,NA,NA
643,21,Base,193,0
643,21,Plus,193,0
643,21,Window8,204,0
643,21,Window4,211,0
643,21,Window2,204,1
644,22,ODID,NA,NA
644,22,Naive,NA,NA
644,22,Base,180,0
644,22,Plus,180,0
644,22,Window8,190,0
644,22,Window4,187,0
644,22,Window2,186,0
645,23,ODID,NA,NA
645,23,Naive,NA,NA
645,23,Base,179,0
645,23,Plus,179,0
645,23,Window8,193,0
645,23,Window4,204,0
645,23,Window2,204,0
646,24,ODID,NA,NA
646,24,Naive,NA,NA
646,24,Base,225,0
646,24,Plus,225,0
646,24,Window8,220,0
646,24,Window4,225,0
646,24,Window2,225,0
647,25,ODID,NA,NA
647,25,Naive,NA,NA
647,25,Base,211,0
647,25,Plus,211,0
647,25,Window8,227,0
647,25,Window4,231,0
647,25,Window2,236,0
648,26,ODID,NA,NA
648,26,Naive,NA,NA
648,26,Base,239,0
648,26,Plus,239,0
648,26,Window8,239,0
648,26,Window4,247,0
648,26,Window2,251,0
649,27,ODID,NA,NA
649,27,Naive,NA,NA
649,27,Base,218,0
649,27,Plus,218,0
649,27,Window8,241,0
649,27,Window4,223,0
649,27,Window2,226,0
650,28,ODID,NA,NA
650,28,Naive,NA,NA
650,28,Base,NA,NA
650,28,Plus,NA,NA
650,28,Window8,251,0
650,28,Window4,257,0
650,28,Window2,252,0
651,29,ODID,NA,NA
651,29,Naive,NA,NA
651,29,Base,NA,NA
651,29,Plus,NA,NA
651,29,Window8,299,0
651,29,Window4,300,0
651,29,Window2,301,0
652,30,ODID,NA,NA
652,30,Naive,NA,NA
652,30,Base,NA,NA
652,30,Plus,NA,NA
652,30,Window8,290,0
652,30,Window4,292,1
652,30,Window2,286,0
653,31,ODID,NA,NA
653,31,Naive,NA,NA
653,31,Base,NA,NA
653,31,Plus,NA,NA
653,31,Window8,276,0
653,31,Window4,285,0
653,31,Window2,288,3
654,32,ODID,NA,NA
654,32,Naive,NA,NA
654,32,Base,NA,NA
654,32,Plus,NA,NA
654,32,Window8,292,0
654,32,Window4,299,0
654,32,Window2,302,0
655,33,ODID,NA,NA
655,33,Naive,NA,NA
655,33,Base,NA,NA
655,33,Plus,NA,NA
655,33,Window8,321,0
655,33,Window4,323,0
655,33,Window2,339,4
656,34,ODID,NA,NA
656,34,Naive,NA,NA
656,34,Base,NA,NA
656,34,Plus,NA,NA
656,34,Window8,NA,NA
656,34,Window4,NA,NA
656,34,Window2,NA,NA
657,35,ODID,NA,NA
657,35,Naive,NA,NA
657,35,Base,NA,NA
657,35,Plus,NA,NA
657,35,Window8,NA,NA
657,35,Window4,NA,NA
657,35,Window2,NA,NA
658,36,ODID,NA,NA
658,36,Naive,NA,NA
658,36,Base,NA,NA
658,36,Plus,NA,NA
658,36,Window8,NA,NA
658,36,Window4,NA,NA
658,36,Window2,NA,NA
659,37,ODID,NA,NA
659,37,Naive,NA,NA
659,37,Base,NA,NA
659,37,Plus,NA,NA
659,37,Window8,NA,NA
659,37,Window4,NA,NA
659,37,Window2,352,0
660,38,ODID,NA,NA
660,38,Naive,NA,NA
660,38,Base,NA,NA
660,38,Plus,NA,NA
660,38,Window8,NA,NA
660,38,Window4,NA,NA
660,38,Window2,NA,NA
661,39,ODID,NA,NA
661,39,Naive,NA,NA
661,39,Base,NA,NA
661,39,Plus,NA,NA
661,39,Window8,NA,NA
661,39,Window4,NA,NA
661,39,Window2,NA,NA
662,40,ODID,NA,NA
662,40,Naive,NA,NA
662,40,Base,NA,NA
662,40,Plus,NA,NA
662,40,Window8,NA,NA
662,40,Window4,NA,NA
662,40,Window2,NA,NA
663,2,ODID,13,0
663,2,Naive,13,0
663,2,Base,13,0
663,2,Plus,13,0
663,2,Window8,13,0
663,2,Window4,13,0
663,2,Window2,13,0
664,3,ODID,24,0
664,3,Naive,24,0
664,3,Base,24,0
664,3,Plus,24,0
664,3,Window8,24,0
664,3,Window4,24,0
664,3,Window2,24,0
665,4,ODID,27,0
665,4,Naive,27,0
665,4,Base,27,0
665,4,Plus,27,0
665,4,Window8,27,0
665,4,Window4,27,0
665,4,Window2,27,0
666,5,ODID,50,0
666,5,Naive,50,0
666,5,Base,50,0
666,5,Plus,50,0
666,5,Window8,50,0
666,5,Window4,50,0
666,5,Window2,50,0
667,6,ODID,40,0
667,6,Naive,40,0
667,6,Base,40,0
667,6,Plus,40,0
667,6,Window8,40,0
667,6,Window4,40,0
667,6,Window2,40,0
668,7,ODID,71,0
668,7,Naive,71,0
668,7,Base,71,0
668,7,Plus,71,0
668,7,Window8,71,0
668,7,Window4,71,0
668,7,Window2,71,0
669,8,ODID,80,0
669,8,Naive,80,0
669,8,Base,80,0
669,8,Plus,80,0
669,8,Window8,80,0
669,8,Window4,80,0
669,8,Window2,82,0
670,9,ODID,101,0
670,9,Naive,NA,NA
670,9,Base,81,0
670,9,Plus,81,0
670,9,Window8,90,0
670,9,Window4,90,0
670,9,Window2,89,0
671,10,ODID,NA,NA
671,10,Naive,92,0
671,10,Base,92,0
671,10,Plus,92,0
671,10,Window8,103,0
671,10,Window4,100,0
671,10,Window2,99,0
672,11,ODID,73,0
672,11,Naive,73,0
672,11,Base,73,0
672,11,Plus,73,0
672,11,Window8,73,0
672,11,Window4,73,0
672,11,Window2,73,0
673,12,ODID,112,0
673,12,Naive,103,0
673,12,Base,103,0
673,12,Plus,103,0
673,12,Window8,114,0
673,12,Window4,111,0
673,12,Window2,111,0
674,13,ODID,102,0
674,13,Naive,100,0
674,13,Base,100,0
674,13,Plus,100,0
674,13,Window8,100,0
674,13,Window4,100,0
674,13,Window2,100,0
675,14,ODID,NA,NA
675,14,Naive,109,0
675,14,Base,109,0
675,14,Plus,109,0
675,14,Window8,109,0
675,14,Window4,109,0
675,14,Window2,109,0
676,15,ODID,NA,NA
676,15,Naive,NA,NA
676,15,Base,156,0
676,15,Plus,156,0
676,15,Window8,164,0
676,15,Window4,160,0
676,15,Window2,163,0
677,16,ODID,NA,NA
677,16,Naive,NA,NA
677,16,Base,140,0
677,16,Plus,140,0
677,16,Window8,151,0
677,16,Window4,152,0
677,16,Window2,154,0
678,17,ODID,NA,NA
678,17,Naive,NA,NA
678,17,Base,144,0
678,17,Plus,144,0
678,17,Window8,148,0
678,17,Window4,151,0
678,17,Window2,150,0
679,18,ODID,153,0
679,18,Naive,154,0
679,18,Base,153,0
679,18,Plus,153,0
679,18,Window8,154,0
679,18,Window4,154,0
679,18,Window2,153,0
680,19,ODID,NA,NA
680,19,Naive,NA,NA
680,19,Base,163,0
680,19,Plus,163,0
680,19,Window8,160,0
680,19,Window4,170,0
680,19,Window2,168,0
681,20,ODID,NA,NA
681,20,Naive,NA,NA
681,20,Base,166,0
681,20,Plus,165,0
681,20,Window8,175,0
681,20,Window4,169,0
681,20,Window2,170,0
682,21,ODID,NA,NA
682,21,Naive,NA,NA
682,21,Base,173,0
682,21,Plus,173,0
682,21,Window8,186,0
682,21,Window4,186,0
682,21,Window2,186,0
683,22,ODID,NA,NA
683,22,Naive,NA,NA
683,22,Base,NA,NA
683,22,Plus,NA,NA
683,22,Window8,NA,NA
683,22,Window4,NA,NA
683,22,Window2,NA,NA
684,23,ODID,NA,NA
684,23,Naive,NA,NA
684,23,Base,206,0
684,23,Plus,206,0
684,23,Window8,216,0
684,23,Window4,225,1
684,23,Window2,221,0
685,24,ODID,NA,NA
685,24,Naive,NA,NA
685,24,Base,195,0
685,24,Plus,195,0
685,24,Window8,198,0
685,24,Window4,214,0
685,24,Window2,204,0
686,25,ODID,NA,NA
686,25,Naive,NA,NA
686,25,Base,211,0
686,25,Plus,211,0
686,25,Window8,220,0
686,25,Window4,231,0
686,25,Window2,218,0
687,26,ODID,NA,NA
687,26,Naive,NA,NA
687,26,Base,NA,NA
687,26,Plus,NA,NA
687,26,Window8,246,0
687,26,Window4,250,0
687,26,Window2,250,0
688,27,ODID,NA,NA
688,27,Naive,NA,NA
688,27,Base,NA,NA
688,27,Plus,NA,NA
688,27,Window8,269,0
688,27,Window4,282,0
688,27,Window2,294,0
689,28,ODID,NA,NA
689,28,Naive,NA,NA
689,28,Base,NA,NA
689,28,Plus,NA,NA
689,28,Window8,269,0
689,28,Window4,261,0
689,28,Window2,260,1
690,29,ODID,NA,NA
690,29,Naive,NA,NA
690,29,Base,NA,NA
690,29,Plus,NA,NA
690,29,Window8,279,0
690,29,Window4,280,2
690,29,Window2,278,2
691,30,ODID,NA,NA
691,30,Naive,NA,NA
691,30,Base,NA,NA
691,30,Plus,NA,NA
691,30,Window8,252,0
691,30,Window4,253,0
691,30,Window2,246,0
692,31,ODID,NA,NA
692,31,Naive,NA,NA
692,31,Base,NA,NA
692,31,Plus,NA,NA
692,31,Window8,289,0
692,31,Window4,288,0
692,31,Window2,NA,NA
693,32,ODID,NA,NA
693,32,Naive,NA,NA
693,32,Base,NA,NA
693,32,Plus,NA,NA
693,32,Window8,NA,NA
693,32,Window4,NA,NA
693,32,Window2,NA,NA
694,33,ODID,NA,NA
694,33,Naive,NA,NA
694,33,Base,NA,NA
694,33,Plus,NA,NA
694,33,Window8,NA,NA
694,33,Window4,NA,NA
694,33,Window2,NA,NA
695,34,ODID,NA,NA
695,34,Naive,NA,NA
695,34,Base,NA,NA
695,34,Plus,NA,NA
695,34,Window8,NA,NA
695,34,Window4,NA,NA
695,34,Window2,378,1
696,35,ODID,NA,NA
696,35,Naive,NA,NA
696,35,Base,NA,NA
696,35,Plus,NA,NA
696,35,Window8,NA,NA
696,35,Window4,NA,NA
696,35,Window2,346,0
697,36,ODID,NA,NA
697,36,Naive,NA,NA
697,36,Base,NA,NA
697,36,Plus,NA,NA
697,36,Window8,NA,NA
697,36,Window4,NA,NA
697,36,Window2,305,0
698,37,ODID,NA,NA
698,37,Naive,NA,NA
698,37,Base,NA,NA
698,37,Plus,NA,NA
698,37,Window8,NA,NA
698,37,Window4,NA,NA
698,37,Window2,NA,NA
699,38,ODID,NA,NA
699,38,Naive,NA,NA
699,38,Base,NA,NA
699,38,Plus,NA,NA
699,38,Window8,NA,NA
699,38,Window4,NA,NA
699,38,Window2,NA,NA
700,39,ODID,NA,NA
700,39,Naive,NA,NA
700,39,Base,NA,NA
700,39,Plus,NA,NA
700,39,Window8,NA,NA
700,39,Window4,NA,NA
700,39,Window2,NA,NA
701,40,ODID,NA,NA
701,40,Naive,NA,NA
701,40,Base,NA,NA
701,40,Plus,NA,NA
701,40,Window8,NA,NA
701,40,Window4,NA,NA
701,40,Window2,382,0
702,2,ODID,20,0
702,2,Naive,20,0
702,2,Base,20,0
702,2,Plus,20,0
702,2,Window8,20,0
702,2,Window4,20,0
702,2,Window2,20,0
703,3,ODID,28,0
703,3,Naive,27,0
703,3,Base,27,0
703,3,Plus,27,0
703,3,Window8,28,0
703,3,Window4,27,0
703,3,Window2,27,0
704,4,ODID,46,0
704,4,Naive,39,0
704,4,Base,39,0
704,4,Plus,39,0
704,4,Window8,39,0
704,4,Window4,39,0
704,4,Window2,39,0
705,5,ODID,42,0
705,5,Naive,42,0
705,5,Base,42,0
705,5,Plus,42,0
705,5,Window8,50,0
705,5,Window4,42,0
705,5,Window2,42,0
706,6,ODID,38,0
706,6,Naive,38,0
706,6,Base,38,0
706,6,Plus,38,0
706,6,Window8,38,0
706,6,Window4,38,0
706,6,Window2,38,0
707,7,ODID,55,0
707,7,Naive,55,0
707,7,Base,55,0
707,7,Plus,55,0
707,7,Window8,55,0
707,7,Window4,55,0
707,7,Window2,55,0
708,8,ODID,NA,NA
708,8,Naive,NA,NA
708,8,Base,NA,NA
708,8,Plus,NA,NA
708,8,Window8,NA,NA
708,8,Window4,NA,NA
708,8,Window2,NA,NA
709,9,ODID,82,0
709,9,Naive,82,0
709,9,Base,82,0
709,9,Plus,82,0
709,9,Window8,82,0
709,9,Window4,82,0
709,9,Window2,82,0
710,10,ODID,112,0
710,10,Naive,101,0
710,10,Base,100,0
710,10,Plus,100,0
710,10,Window8,100,0
710,10,Window4,100,0
710,10,Window2,102,0
711,11,ODID,104,0
711,11,Naive,103,0
711,11,Base,103,0
711,11,Plus,103,0
711,11,Window8,103,0
711,11,Window4,103,0
711,11,Window2,103,0
712,12,ODID,NA,NA
712,12,Naive,NA,NA
712,12,Base,134,0
712,12,Plus,134,0
712,12,Window8,137,0
712,12,Window4,134,0
712,12,Window2,137,0
713,13,ODID,106,0
713,13,Naive,NA,NA
713,13,Base,103,0
713,13,Plus,103,0
713,13,Window8,106,0
713,13,Window4,106,0
713,13,Window2,107,0
714,14,ODID,138,0
714,14,Naive,129,0
714,14,Base,129,0
714,14,Plus,129,0
714,14,Window8,133,0
714,14,Window4,140,0
714,14,Window2,133,0
715,15,ODID,141,0
715,15,Naive,NA,NA
715,15,Base,127,0
715,15,Plus,127,0
715,15,Window8,127,0
715,15,Window4,130,0
715,15,Window2,NA,NA
716,16,ODID,NA,NA
716,16,Naive,NA,NA
716,16,Base,140,0
716,16,Plus,140,0
716,16,Window8,145,0
716,16,Window4,140,0
716,16,Window2,147,0
717,17,ODID,133,0
717,17,Naive,128,0
717,17,Base,127,0
717,17,Plus,127,0
717,17,Window8,130,0
717,17,Window4,131,0
717,17,Window2,140,0
718,18,ODID,142,0
718,18,Naive,NA,NA
718,18,Base,142,0
718,18,Plus,142,0
718,18,Window8,149,0
718,18,Window4,151,0
718,18,Window2,145,0
719,19,ODID,NA,NA
719,19,Naive,NA,NA
719,19,Base,184,0
719,19,Plus,184,0
719,19,Window8,186,0
719,19,Window4,187,0
719,19,Window2,205,0
720,20,ODID,NA,NA
720,20,Naive,NA,NA
720,20,Base,174,0
720,20,Plus,174,0
720,20,Window8,182,0
720,20,Window4,178,0
720,20,Window2,176,0
721,21,ODID,NA,NA
721,21,Naive,NA,NA
721,21,Base,175,0
721,21,Plus,175,0
721,21,Window8,183,0
721,21,Window4,175,0
721,21,Window2,182,0
722,22,ODID,NA,NA
722,22,Naive,NA,NA
722,22,Base,192,0
722,22,Plus,192,0
722,22,Window8,199,0
722,22,Window4,202,1
722,22,Window2,205,0
723,23,ODID,NA,NA
723,23,Naive,NA,NA
723,23,Base,205,0
723,23,Plus,205,0
723,23,Window8,214,0
723,23,Window4,214,0
723,23,Window2,218,0
724,24,ODID,NA,NA
724,24,Naive,NA,NA
724,24,Base,207,0
724,24,Plus,207,0
724,24,Window8,209,0
724,24,Window4,208,0
724,24,Window2,210,0
725,25,ODID,NA,NA
725,25,Naive,NA,NA
725,25,Base,200,0
725,25,Plus,200,0
725,25,Window8,205,0
725,25,Window4,205,0
725,25,Window2,205,0
726,26,ODID,NA,NA
726,26,Naive,NA,NA
726,26,Base,NA,NA
726,26,Plus,NA,NA
726,26,Window8,253,1
726,26,Window4,241,1
726,26,Window2,248,0
727,27,ODID,NA,NA
727,27,Naive,NA,NA
727,27,Base,263,0
727,27,Plus,263,0
727,27,Window8,285,0
727,27,Window4,288,0
727,27,Window2,281,0
728,28,ODID,NA,NA
728,28,Naive,NA,NA
728,28,Base,NA,NA
728,28,Plus,NA,NA
728,28,Window8,280,0
728,28,Window4,281,0
728,28,Window2,285,1
729,29,ODID,NA,NA
729,29,Naive,NA,NA
729,29,Base,NA,NA
729,29,Plus,NA,NA
729,29,Window8,283,1
729,29,Window4,295,0
729,29,Window2,292,2
730,30,ODID,NA,NA
730,30,Naive,NA,NA
730,30,Base,NA,NA
730,30,Plus,NA,NA
730,30,Window8,NA,NA
730,30,Window4,276,0
730,30,Window2,281,0
731,31,ODID,NA,NA
731,31,Naive,NA,NA
731,31,Base,NA,NA
731,31,Plus,NA,NA
731,31,Window8,278,0
731,31,Window4,276,1
731,31,Window2,286,0
732,32,ODID,NA,NA
732,32,Naive,NA,NA
732,32,Base,NA,NA
732,32,Plus,NA,NA
732,32,Window8,NA,NA
732,32,Window4,NA,NA
732,32,Window2,366,0
733,33,ODID,NA,NA
733,33,Naive,NA,NA
733,33,Base,NA,NA
733,33,Plus,NA,NA
733,33,Window8,327,0
733,33,Window4,324,0
733,33,Window2,NA,NA
734,34,ODID,NA,NA
734,34,Naive,NA,NA
734,34,Base,NA,NA
734,34,Plus,NA,NA
734,34,Window8,NA,NA
734,34,Window4,288,0
734,34,Window2,296,0
735,35,ODID,NA,NA
735,35,Naive,NA,NA
735,35,Base,NA,NA
735,35,Plus,NA,NA
735,35,Window8,NA,NA
735,35,Window4,320,1
735,35,Window2,NA,NA
736,36,ODID,NA,NA
736,36,Naive,NA,NA
736,36,Base,NA,NA
736,36,Plus,NA,NA
736,36,Window8,NA,NA
736,36,Window4,NA,NA
736,36,Window2,325,0
737,37,ODID,NA,NA
737,37,Naive,NA,NA
737,37,Base,NA,NA
737,37,Plus,NA,NA
737,37,Window8,NA,NA
737,37,Window4,NA,NA
737,37,Window2,NA,NA
738,38,ODID,NA,NA
738,38,Naive,NA,NA
738,38,Base,NA,NA
738,38,Plus,NA,NA
738,38,Window8,NA,NA
738,38,Window4,NA,NA
738,38,Window2,NA,NA
739,39,ODID,NA,NA
739,39,Naive,NA,NA
739,39,Base,NA,NA
739,39,Plus,NA,NA
739,39,Window8,NA,NA
739,39,Window4,NA,NA
739,39,Window2,NA,NA
740,40,ODID,NA,NA
740,40,Naive,NA,NA
740,40,Base,NA,NA
740,40,Plus,NA,NA
740,40,Window8,NA,NA
740,40,Window4,NA,NA
740,40,Window2,NA,NA
741,2,ODID,25,0
741,2,Naive,25,0
741,2,Base,25,0
741,2,Plus,25,0
741,2,Window8,25,0
741,2,Window4,25,0
741,2,Window2,25,0
742,3,ODID,27,0
742,3,Naive,27,0
742,3,Base,27,0
742,3,Plus,27,0
742,3,Window8,27,0
742,3,Window4,27,0
742,3,Window2,27,0
743,4,ODID,38,0
743,4,Naive,38,0
743,4,Base,38,0
743,4,Plus,38,0
743,4,Window8,38,0
743,4,Window4,38,0
743,4,Window2,38,0
744,5,ODID,38,0
744,5,Naive,38,0
744,5,Base,38,0
744,5,Plus,38,0
744,5,Window8,38,0
744,5,Window4,38,0
744,5,Window2,38,0
745,6,ODID,51,0
745,6,Naive,50,0
745,6,Base,51,0
745,6,Plus,51,0
745,6,Window8,51,0
745,6,Window4,50,0
745,6,Window2,51,0
746,7,ODID,42,0
746,7,Naive,42,0
746,7,Base,42,0
746,7,Plus,42,0
746,7,Window8,42,0
746,7,Window4,42,0
746,7,Window2,42,0
747,8,ODID,71,0
747,8,Naive,71,0
747,8,Base,71,0
747,8,Plus,71,0
747,8,Window8,71,0
747,8,Window4,73,0
747,8,Window2,72,0
748,9,ODID,105,0
748,9,Naive,94,0
748,9,Base,94,0
748,9,Plus,94,0
748,9,Window8,103,0
748,9,Window4,102,0
748,9,Window2,102,0
749,10,ODID,NA,NA
749,10,Naive,NA,NA
749,10,Base,84,0
749,10,Plus,84,0
749,10,Window8,86,0
749,10,Window4,85,0
749,10,Window2,85,0
750,11,ODID,72,0
750,11,Naive,72,0
750,11,Base,72,0
750,11,Plus,72,0
750,11,Window8,72,0
750,11,Window4,72,0
750,11,Window2,72,0
751,12,ODID,107,0
751,12,Naive,107,0
751,12,Base,107,0
751,12,Plus,107,0
751,12,Window8,108,0
751,12,Window4,107,0
751,12,Window2,107,0
752,13,ODID,109,0
752,13,Naive,98,0
752,13,Base,95,0
752,13,Plus,95,0
752,13,Window8,99,0
752,13,Window4,106,0
752,13,Window2,105,0
753,14,ODID,NA,NA
753,14,Naive,126,0
753,14,Base,124,0
753,14,Plus,124,0
753,14,Window8,128,0
753,14,Window4,130,0
753,14,Window2,137,0
754,15,ODID,NA,NA
754,15,Naive,NA,NA
754,15,Base,157,0
754,15,Plus,157,0
754,15,Window8,166,0
754,15,Window4,165,0
754,15,Window2,164,0
755,16,ODID,NA,NA
755,16,Naive,NA,NA
755,16,Base,145,0
755,16,Plus,145,0
755,16,Window8,163,0
755,16,Window4,151,0
755,16,Window2,157,0
756,17,ODID,NA,NA
756,17,Naive,NA,NA
756,17,Base,142,0
756,17,Plus,142,0
756,17,Window8,151,0
756,17,Window4,148,0
756,17,Window2,164,0
757,18,ODID,148,0
757,18,Naive,140,0
757,18,Base,139,0
757,18,Plus,139,0
757,18,Window8,143,0
757,18,Window4,140,0
757,18,Window2,139,0
758,19,ODID,NA,NA
758,19,Naive,NA,NA
758,19,Base,169,0
758,19,Plus,169,0
758,19,Window8,174,0
758,19,Window4,171,0
758,19,Window2,170,0
759,20,ODID,NA,NA
759,20,Naive,NA,NA
759,20,Base,166,0
759,20,Plus,166,0
759,20,Window8,172,0
759,20,Window4,171,0
759,20,Window2,171,0
760,21,ODID,NA,NA
760,21,Naive,NA,NA
760,21,Base,191,0
760,21,Plus,191,0
760,21,Window8,206,0
760,21,Window4,228,0
760,21,Window2,233,1
761,22,ODID,180,0
761,22,Naive,163,0
761,22,Base,163,0
761,22,Plus,163,0
761,22,Window8,171,0
761,22,Window4,170,0
761,22,Window2,170,0
762,23,ODID,NA,NA
762,23,Naive,NA,NA
762,23,Base,200,0
762,23,Plus,203,0
762,23,Window8,212,0
762,23,Window4,208,1
762,23,Window2,215,0
763,24,ODID,NA,NA
763,24,Naive,NA,NA
763,24,Base,195,0
763,24,Plus,195,0
763,24,Window8,211,0
763,24,Window4,201,0
763,24,Window2,198,0
764,25,ODID,NA,NA
764,25,Naive,NA,NA
764,25,Base,192,0
764,25,Plus,192,0
764,25,Window8,216,1
764,25,Window4,214,0
764,25,Window2,216,0
765,26,ODID,NA,NA
765,26,Naive,NA,NA
765,26,Base,218,0
765,26,Plus,218,0
765,26,Window8,235,0
765,26,Window4,254,0
765,26,Window2,243,0
766,27,ODID,NA,NA
766,27,Naive,NA,NA
766,27,Base,NA,NA
766,27,Plus,NA,NA
766,27,Window8,239,0
766,27,Window4,230,0
766,27,Window2,235,0
767,28,ODID,NA,NA
767,28,Naive,NA,NA
767,28,Base,256,0
767,28,Plus,256,0
767,28,Window8,261,0
767,28,Window4,268,0
767,28,Window2,265,0
768,29,ODID,NA,NA
768,29,Naive,NA,NA
768,29,Base,NA,NA
768,29,Plus,NA,NA
768,29,Window8,285,0
768,29,Window4,292,0
768,29,Window2,291,0
769,30,ODID,NA,NA
769,30,Naive,NA,NA
769,30,Base,NA,NA
769,30,Plus,NA,NA
769,30,Window8,283,0
769,30,Window4,284,0
769,30,Window2,284,0
770,31,ODID,NA,NA
770,31,Naive,NA,NA
770,31,Base,NA,NA
770,31,Plus,NA,NA
770,31,Window8,265,0
770,31,Window4,277,0
770,31,Window2,281,0
771,32,ODID,NA,NA
771,32,Naive,NA,NA
771,32,Base,NA,NA
771,32,Plus,NA,NA
771,32,Window8,NA,NA
771,32,Window4,301,0
771,32,Window2,311,1
772,33,ODID,NA,NA
772,33,Naive,NA,NA
772,33,Base,NA,NA
772,33,Plus,NA,NA
772,33,Window8,285,0
772,33,Window4,276,1
772,33,Window2,272,0
773,34,ODID,NA,NA
773,34,Naive,NA,NA
773,34,Base,NA,NA
773,34,Plus,NA,NA
773,34,Window8,NA,NA
773,34,Window4,NA,NA
773,34,Window2,351,0
774,35,ODID,NA,NA
774,35,Naive,NA,NA
774,35,Base,NA,NA
774,35,Plus,NA,NA
774,35,Window8,NA,NA
774,35,Window4,NA,NA
774,35,Window2,NA,NA
775,36,ODID,NA,NA
775,36,Naive,NA,NA
775,36,Base,NA,NA
775,36,Plus,NA,NA
775,36,Window8,NA,NA
775,36,Window4,NA,NA
775,36,Window2,NA,NA
776,37,ODID,NA,NA
776,37,Naive,NA,NA
776,37,Base,NA,NA
776,37,Plus,NA,NA
776,37,Window8,NA,NA
776,37,Window4,NA,NA
776,37,Window2,350,1
777,38,ODID,NA,NA
777,38,Naive,NA,NA
777,38,Base,NA,NA
777,38,Plus,NA,NA
777,38,Window8,NA,NA
777,38,Window4,NA,NA
777,38,Window2,NA,NA
778,39,ODID,NA,NA
778,39,Naive,NA,NA
778,39,Base,NA,NA
778,39,Plus,NA,NA
778,39,Window8,NA,NA
778,39,Window4,NA,NA
778,39,Window2,385,0
779,40,ODID,NA,NA
779,40,Naive,NA,NA
779,40,Base,NA,NA
779,40,Plus,NA,NA
779,40,Window8,NA,NA
779,40,Window4,NA,NA
779,40,Window2,NA,NA
780,2,ODID,16,0
780,2,Naive,17,0
780,2,Base,16,0
780,2,Plus,16,0
780,2,Window8,16,0
780,2,Window4,16,0
780,2,Window2,16,0
781,3,ODID,32,0
781,3,Naive,32,0
781,3,Base,32,0
781,3,Plus,32,0
781,3,Window8,32,0
781,3,Window4,32,0
781,3,Window2,32,0
782,4,ODID,44,0
782,4,Naive,43,0
782,4,Base,43,0
782,4,Plus,43,0
782,4,Window8,46,0
782,4,Window4,43,0
782,4,Window2,43,0
783,5,ODID,51,0
783,5,Naive,52,0
783,5,Base,51,0
783,5,Plus,51,0
783,5,Window8,51,0
783,5,Window4,51,0
783,5,Window2,52,0
784,6,ODID,60,0
784,6,Naive,60,0
784,6,Base,60,0
784,6,Plus,60,0
784,6,Window8,60,0
784,6,Window4,60,0
784,6,Window2,60,0
785,7,ODID,63,0
785,7,Naive,64,0
785,7,Base,63,0
785,7,Plus,63,0
785,7,Window8,64,0
785,7,Window4,63,0
785,7,Window2,63,0
786,8,ODID,82,0
786,8,Naive,81,0
786,8,Base,80,0
786,8,Plus,80,0
786,8,Window8,80,0
786,8,Window4,81,0
786,8,Window2,80,0
787,9,ODID,68,0
787,9,Naive,68,0
787,9,Base,68,0
787,9,Plus,68,0
787,9,Window8,69,0
787,9,Window4,69,0
787,9,Window2,71,0
788,10,ODID,88,0
788,10,Naive,87,0
788,10,Base,85,0
788,10,Plus,85,0
788,10,Window8,90,0
788,10,Window4,90,0
788,10,Window2,88,0
789,11,ODID,91,0
789,11,Naive,91,0
789,11,Base,91,0
789,11,Plus,91,0
789,11,Window8,91,0
789,11,Window4,92,0
789,11,Window2,91,0
790,12,ODID,102,0
790,12,Naive,99,0
790,12,Base,99,0
